code,Date,Close,Open,High,Low,Volume,RSI,ROC,CCI,MACD,EXPMA,VMACD
000001.SZ,20110701,5.431290614,5.501868519,5.501868519,5.399209748,24878949,51.21439124,4.12,75.38592959,-0.029020837,5.376229907,5717.095357
000001.SZ,20110704,5.630191983,5.450539133,5.63340007,5.44412296,37824912,59.84764574,9.89,116.9727323,-0.00665069,5.414324218,17095.18848
000001.SZ,20110705,5.582070684,5.61415155,5.62377581,5.543573645,19056022,57.20986908,9.5,104.9982662,0.007112834,5.439486188,10842.49803
000001.SZ,20110706,5.530741298,5.553197905,5.572446424,5.469787653,20647586,54.45293942,7.62,70.89879576,0.013720512,5.453174455,7089.728959
000001.SZ,20110707,5.546781731,5.61415155,5.655856676,5.498660432,33785505,55.17981994,6.2,85.89085891,0.020020687,5.467215546,14549.12186
000001.SZ,20110708,5.620567723,5.546781731,5.710394148,5.524325125,26960365,58.46359991,7.75,110.2780118,0.030614628,5.490218373,14783.01748
000001.SZ,20110711,5.582070684,5.578862597,5.655856676,5.566030251,16173487,56.15204547,4.82,90.42561561,0.03549485,5.503996219,6192.884671
000001.SZ,20110712,5.45374722,5.540365558,5.543573645,5.4344987,24514304,49.17282158,0.06,-15.06707946,0.028677257,5.49645887,6045.792645
000001.SZ,20110713,5.626983896,5.533949385,5.684729455,5.495452346,32429428,56.95168518,2.63,89.04761905,0.036828481,5.516037624,12175.71072
000001.SZ,20110714,5.639816243,5.636608156,5.662272849,5.575654511,24447810,57.47091202,3.17,98.52648347,0.043818734,5.534604416,10472.49586
000001.SZ,20110715,5.771347793,5.630191983,5.838717612,5.578862597,37573799,62.46794157,8.18,163.4358224,0.059288613,5.570115923,19489.598
000001.SZ,20110718,5.75530736,5.77455588,5.816261006,5.707186061,19781464,61.51864171,5.1,162.3384389,0.069453657,5.597894639,12138.85982
000001.SZ,20110719,5.626983896,5.694353715,5.697561802,5.607735377,21935526,54.39677206,3.6,56.64825046,0.066389599,5.602258027,7959.739931
000001.SZ,20110720,5.626983896,5.675105195,5.691145628,5.575654511,14593499,54.39677206,-0.06,36.03927203,0.063232406,5.605966908,-1262.096219
000001.SZ,20110721,5.511492779,5.620567723,5.63340007,5.508284692,18897122,48.53228662,-1.26,-68.88068881,0.050825259,5.591795788,-5039.709086
000001.SZ,20110722,5.521117039,5.533949385,5.598111117,5.501868519,12273319,49.02547564,-0.17,-77.12962963,0.041293101,5.581193976,-13225.89012
000001.SZ,20110725,5.412042094,5.485828086,5.537157472,5.373545055,19707011,43.89205567,-2.43,-154.4753086,0.024653174,5.555821194,-13558.83161
000001.SZ,20110726,5.527533212,5.415250181,5.549989818,5.389585488,17324249,49.87663301,-1.66,-98.99662019,0.020548214,5.551577996,-15565.94541
000001.SZ,20110727,5.511492779,5.469787653,5.562822164,5.460163393,15007940,49.09341164,-1.26,-68.87633769,0.01581833,5.545565214,-18808.84864
000001.SZ,20110728,5.405625921,5.456955307,5.460163393,5.363920795,18780609,44.16410892,-0.88,-129.2046145,0.003487095,5.52457432,-18125.70241
000001.SZ,20110729,5.562822164,5.428082527,5.694353715,5.357504622,31350764,51.88871063,-1.14,-23.6926825,0.006326004,5.530311496,-7356.439092
000001.SZ,20110801,5.517908952,5.517908952,5.620567723,5.447331047,20792007,49.77011568,-2.16,-35.6296899,0.004895308,5.528451115,-7258.088074
000001.SZ,20110802,5.45374722,5.469787653,5.492244259,5.367128882,19388301,46.82858914,-5.5,-96.39581449,-0.001399709,5.517245531,-8218.084648
000001.SZ,20110803,5.408834008,5.383169315,5.479411913,5.363920795,14194473,44.83118008,-6.02,-100.7411238,-0.009898571,5.500983802,-13019.78995
000001.SZ,20110804,5.418458267,5.418458267,5.517908952,5.412042094,11502275,45.36892166,-3.71,-67.90378007,-0.015676673,5.488604972,-18781.05843
000001.SZ,20110805,5.229181158,5.306175236,5.331839929,5.225973071,24826954,37.60559548,-7.07,-204.1194645,-0.035124053,5.4496914,-12451.47005
000001.SZ,20110808,5.13293856,5.203516465,5.296550977,5.052736395,25034798,34.38380538,-6.87,-226.5960577,-0.057637802,5.402178474,-7184.692256
000001.SZ,20110809,5.14256282,5.049528308,5.206724552,4.988574663,27088571,34.98366816,-6.86,-196.1295751,-0.073852191,5.363236126,-1338.085129
000001.SZ,20110810,5.161811339,5.213140725,5.261262024,5.158603253,18298391,36.2391478,-4.62,-110.2783336,-0.084178657,5.333022408,-3754.270598
000001.SZ,20110811,5.270886284,5.078401088,5.286926717,5.068776828,18987370,42.96075773,-4.64,-82.41319151,-0.082608758,5.323701989,-5054.896814
000001.SZ,20110812,5.338256102,5.290134803,5.357504622,5.261262024,18053417,46.69829357,-3.14,-21.17620499,-0.075063138,5.325885106,-6761.334027
000001.SZ,20110815,5.495452346,5.341464189,5.533949385,5.251637764,30852781,54.2338819,1.66,38.10188416,-0.055756036,5.351320192,2189.08484
000001.SZ,20110816,5.469787653,5.482619999,5.546781731,5.447331047,19781800,52.91846954,-1.67,72.31438993,-0.042041319,5.369090311,345.0226439
000001.SZ,20110817,5.469787653,5.469787653,5.469787653,5.469787653,0,52.91846954,-0.87,58.47331734,-0.030817067,5.384194913,-16884.04059
000001.SZ,20110818,5.367128882,5.479411913,5.559614078,5.347880362,25245981,47.56640974,-1.59,41.45516074,-0.02986125,5.381635008,-10050.93958
000001.SZ,20110819,5.325423756,5.261262024,5.335048016,5.225973071,15545149,45.55088311,-1.54,-22.64840183,-0.032098995,5.37320332,-12321.38524
000001.SZ,20110822,5.267678197,5.306175236,5.338256102,5.219556898,12807347,42.84386802,-2.78,-29.14874735,-0.038092897,5.357374552,-16143.81137
000001.SZ,20110823,5.338256102,5.27409437,5.354296535,5.251637764,10465458,46.99038444,2.09,0.206079341,-0.036724721,5.354506784,-20822.78819
000001.SZ,20110824,5.258053937,5.351088449,5.367128882,5.245221591,12520897,43.15869036,2.44,-9.636689475,-0.041632166,5.340038857,-22611.69004
000001.SZ,20110825,5.562822164,5.29334289,5.572446424,5.258053937,46535409,57.38058837,8.17,99.65223825,-0.020690595,5.373456353,3378.515397
000001.SZ,20110826,5.575654511,5.517908952,5.578862597,5.495452346,25855821,57.85869257,8.02,126.9712352,-0.003023928,5.403786077,7206.172932
000001.SZ,20110829,5.363920795,5.45374722,5.45374722,5.31259141,45187136,48.24230817,1.77,9.023789992,-0.0060385,5.397806285,25543.92031
000001.SZ,20110830,5.351088449,5.396001661,5.492244259,5.347880362,22000548,47.72459856,0.24,15.05779444,-0.009355192,5.390798609,21123.57902
000001.SZ,20110831,5.405625921,5.357504622,5.460163393,5.309383323,13043411,50.17200001,-1.63,-8.65E-13,-0.007496561,5.393022706,10274.32965
000001.SZ,20110901,5.431290614,5.405625921,5.469787653,5.386377401,11465355,51.32684342,-0.7,30.24618992,-0.003907612,5.398762892,398.271029
000001.SZ,20110902,5.431290614,5.431290614,5.431290614,5.431290614,0,51.32684342,-0.7,31.97199533,-0.001051225,5.40364205,-16490.07258
000001.SZ,20110905,5.277302457,5.325423756,5.351088449,5.248429678,13828628,44.19865299,-1.67,-92.78840956,-0.011085292,5.384691111,-18502.3756
000001.SZ,20110906,5.248429678,5.245221591,5.296550977,5.229181158,11350557,42.99301049,-1.45,-105.4500919,-0.021123653,5.364251896,-21844.92178
000001.SZ,20110907,5.344672276,5.290134803,5.376753142,5.242013504,13007207,48.07729936,1.46,-39.6842483,-0.021070269,5.361314953,-22893.23663
000001.SZ,20110908,5.315799496,5.344672276,5.370336968,5.299759063,10076662,46.73078459,-0.42,-36.08017817,-0.023091568,5.354487635,-25791.43103
000001.SZ,20110909,5.286926717,5.341464189,5.412042094,5.251637764,10662894,45.36257252,0.55,-52.69693442,-0.026715297,5.344353497,-27300.52727
000001.SZ,20110913,5.299759063,5.197100292,5.30296715,5.184267946,10320508,46.11766289,-4.73,-98.6784141,-0.02822629,5.337664332,-28444.87893
000001.SZ,20110914,5.267678197,5.306175236,5.322215669,5.184267946,14722697,44.46328423,-5.52,-97.3702914,-0.031647607,5.327166412,-25505.57487
000001.SZ,20110915,5.31259141,5.277302457,5.351088449,5.264470111,17064236,47.31288966,-0.96,-42.27828746,-0.030384649,5.324980161,-21044.14513
000001.SZ,20110916,5.45374722,5.341464189,5.485828086,5.331839929,36953539,55.10892601,1.92,96.1369509,-0.017788595,5.34429522,-1442.792999
000001.SZ,20110919,5.325423756,5.392793575,5.396001661,5.31259141,10599840,48.13576978,-1.48,5.406504065,-0.017953803,5.341464501,-7092.059984
000001.SZ,20110920,5.370336968,5.309383323,5.428082527,5.29334289,7712700,50.49675799,-1.12,33.96118721,-0.014295817,5.345795371,-13740.43429
000001.SZ,20110921,5.47299574,5.370336968,5.517908952,5.328631843,18368645,55.48491086,0.77,119.5416004,-0.003077655,5.364875426,-10292.21946
000001.SZ,20110922,5.357504622,5.415250181,5.4344987,5.351088449,15644754,49.44828138,1.52,56.33561644,-0.00346639,5.363769805,-9646.240905
000001.SZ,20110923,5.331839929,5.264470111,5.399209748,5.238805418,15181093,48.19346565,1.59,-10.73746313,-0.005778778,5.358980324,-9400.075698
000001.SZ,20110926,5.145770906,5.270886284,5.376753142,5.126522387,19813812,40.22388519,-3.72,-151.9877676,-0.022367735,5.326998911,-5404.471553
000001.SZ,20110927,5.187476032,5.197100292,5.229181158,5.104065781,13761782,42.51832545,-2.41,-180.1651774,-0.031782974,5.30607048,-7040.253246
000001.SZ,20110928,5.13293856,5.222764985,5.222764985,5.100857694,9670343,40.33784587,-2.91,-153.0836171,-0.043147954,5.280100692,-11505.44377
000001.SZ,20110929,5.145770906,5.100857694,5.174643686,5.081609174,11315764,41.10320155,-2.91,-132.2519084,-0.050536763,5.259951224,-13560.10969
000001.SZ,20110930,5.145770906,5.158603253,5.203516465,5.13293856,14204046,41.10320155,-2.31,-91.84798375,-0.055749799,5.242824176,-12711.31689
000001.SZ,20111010,4.97253423,5.116898127,5.145770906,4.956493797,20965594,34.22847972,-6.4,-152.6379771,-0.073018211,5.202280684,-6507.622515
000001.SZ,20111011,5.020655529,5.13293856,5.161811339,4.985366576,21464906,37.36246066,-7.94,-108.7179487,-0.081876741,5.175036911,-1174.705696
000001.SZ,20111012,5.248429678,4.988574663,5.261262024,4.969326143,27447241,49.60332596,-1.45,-44.43230779,-0.069714098,5.186045826,7789.125494
000001.SZ,20111013,5.245221591,5.213140725,5.270886284,5.203516465,14506496,49.45672759,-2.33,8.546652792,-0.059646416,5.194922191,4400.203772
000001.SZ,20111014,5.248429678,5.225973071,5.267678197,5.171435599,8695258,49.617084,-4.1,7.683512463,-0.050822983,5.202948314,-2940.824515
000001.SZ,20111017,5.306175236,5.286926717,5.360712709,5.267678197,11711517,52.53614498,-0.96,70.78808131,-0.038724375,5.218432352,-6252.696198
000001.SZ,20111018,5.139354733,5.264470111,5.27409437,5.129730473,13801277,44.51272427,-3.61,-13.22674419,-0.042111724,5.206570709,-7109.166648
