code,Date,Close,Open,High,Low,Volume,RSI,ROC,CCI,MACD,EXPMA,VMACD
000002.SZ,20110701,6.046947346,5.872784116,6.137512225,5.851884528,127799867,68.00615655,7.56,228.8984263,0.074303917,5.787248688,100163.2134
000002.SZ,20110704,6.067846933,6.081779992,6.248976692,6.046947346,83262939,68.71434741,9.01,225.5882811,0.090919733,5.829338425,106910.456
000002.SZ,20110705,6.158411813,6.067846933,6.283809338,6.067846933,147053064,71.64350801,9.81,184.0740741,0.11012625,5.878699433,161865.1137
000002.SZ,20110706,6.144478754,6.165378342,6.18627793,6.067846933,60954069,70.54914589,7.82,127.6340212,0.122807621,5.918566331,134393.1816
000002.SZ,20110707,6.109646108,6.158411813,6.255943222,5.956382466,84665010,67.76239808,6.05,92.73867314,0.128564979,5.947228298,130252.7527
000002.SZ,20110708,6.144478754,6.081779992,6.200210988,6.081779992,50985292,69.07780728,7.3,89.1007125,0.134389274,5.976815866,98657.45347
000002.SZ,20110711,6.09571305,6.09571305,6.116612638,5.991215112,42693943,65.07447587,5.8,50.37338764,0.133530825,5.994650444,66164.81867
000002.SZ,20110712,5.92154982,6.033014287,6.039980816,5.865817586,62156465,53.21325311,1.43,-7.689436357,0.117443169,5.98368535,55479.26971
000002.SZ,20110713,5.998181641,5.914583291,6.067846933,5.900650232,42668423,56.93290046,3.86,5.937873357,0.109613576,5.985859794,30929.14207
000002.SZ,20110714,5.977282054,6.00514817,6.067846933,5.928516349,44030290,55.63383461,3.25,1.480306635,0.100562918,5.984573133,12428.63235
000002.SZ,20110715,5.872784116,5.851884528,5.92154982,5.768286178,71540876,49.54639576,1.81,-80.75253256,0.083989913,5.96780478,19738.06078
000002.SZ,20110718,5.824018411,5.844917999,5.844917999,5.740420061,61829038,46.96383452,-1.07,-115.2055473,0.066158074,5.946236825,17492.55063
000002.SZ,20110719,5.914583291,5.768286178,5.956382466,5.74738659,84873240,51.97079283,-2.19,-83.89154705,0.05865787,5.941488795,33916.74169
000002.SZ,20110720,5.900650232,5.92154982,5.949415937,5.865817586,29611505,51.17042031,-2.76,-68.66333888,0.051001707,5.93536301,2314.746755
000002.SZ,20110721,5.851884528,5.907616762,5.928516349,5.803118824,29277029,48.36305284,-4.98,-83.6978711,0.040531931,5.922841238,-22737.84833
000002.SZ,20110722,5.865817586,5.865817586,5.914583291,5.817051882,19414080,49.22026311,-4.54,-70.60041408,0.032978681,5.91428769,-49974.70866
000002.SZ,20110725,5.670754769,5.789185765,5.817051882,5.642888652,47841285,39.36714944,-7.18,-146.0387324,0.011124501,5.877757752,-48067.64415
000002.SZ,20110726,5.712553944,5.670754769,5.726487002,5.670754769,25607099,42.04448163,-7.03,-132.4604231,-0.002790087,5.852977181,-63762.39845
000002.SZ,20110727,5.670754769,5.66378824,5.719520473,5.628955594,29662071,40.13589487,-6.97,-134.8148148,-0.016994442,5.825643819,-72097.48586
000002.SZ,20110728,5.649855181,5.642888652,5.677721298,5.580189889,29110295,39.178254,-4.59,-138.4639159,-0.029596744,5.799275523,-78246.36442
000002.SZ,20110729,5.677721298,5.642888652,5.712553944,5.608056006,24144028,41.19300835,-5.34,-98.6892242,-0.03691012,5.78104239,-86133.85988
000002.SZ,20110801,5.775252707,5.677721298,5.782219236,5.649855181,23429761,47.72051399,-3.38,-45.61403509,-0.034439061,5.780173937,-91901.72476
000002.SZ,20110802,5.761319648,5.740420061,5.789185765,5.66378824,21326774,46.91928561,-1.9,-35.25179856,-0.033222048,5.777345794,-97050.99058
000002.SZ,20110803,5.817051882,5.740420061,5.83098494,5.726487002,35556738,50.49947264,-0.12,16.17021277,-0.027444072,5.783301707,-88627.78322
000002.SZ,20110804,5.789185765,5.824018411,5.844917999,5.782219236,13655056,48.72970037,-2.12,32.51670379,-0.024827353,5.784184316,-98489.82824
000002.SZ,20110805,5.698620886,5.684687827,5.761319648,5.65682171,30612804,43.40562058,-3.42,-49.88505747,-0.029718834,5.771349801,-91566.56223
000002.SZ,20110808,5.615022535,5.670754769,5.754353119,5.538390714,52337591,39.15316076,-4.05,-101.3957578,-0.039881328,5.747900711,-67768.54296
000002.SZ,20110809,5.782219236,5.566256831,5.886717174,5.531424185,94347853,49.75541455,-1.43,0.579710145,-0.03405128,5.75304849,-14838.62037
000002.SZ,20110810,5.879750645,5.92154982,5.977282054,5.83098494,82368162,54.71263983,3.69,178.4096893,-0.021315246,5.772053813,17243.34463
000002.SZ,20110811,5.956382466,5.83098494,6.046947346,5.817051882,76052208,58.20206247,4.27,197.9298988,-0.004980883,5.799703111,37143.91408
000002.SZ,20110812,5.872784116,5.942449408,5.984248583,5.858851057,42457236,53.3708725,3.56,124.4079076,0.001204642,5.810665262,25512.82799
000002.SZ,20110815,5.92154982,5.872784116,5.956382466,5.803118824,44401576,55.68186579,4.81,94.02985075,0.009927265,5.827297946,17660.44968
000002.SZ,20110816,5.824018411,5.879750645,5.92154982,5.803118824,39097146,50.31128242,2.58,52.0754717,0.008867815,5.826806015,7075.588611
000002.SZ,20110817,5.726487002,5.803118824,5.851884528,5.677721298,43862576,45.57715859,-0.84,-31.11111111,0.00015642,5.811758163,2503.455427
000002.SZ,20110818,5.670754769,5.726487002,5.733453532,5.628955594,41963796,43.08244223,-1.57,-95.01754386,-0.011116406,5.790607654,-2621.925905
000002.SZ,20110819,5.670754769,5.594122948,5.705587415,5.594122948,49271580,43.08244223,-2.51,-100.7203667,-0.01982171,5.772629721,-778.0872794
000002.SZ,20110822,5.628955594,5.65682171,5.684687827,5.608056006,20272317,41.12447712,-2.77,-99.8185118,-0.029750623,5.751078602,-22457.93249
000002.SZ,20110823,5.726487002,5.65682171,5.754353119,5.642888652,31215098,47.15892757,0.49,-44.81778669,-0.029410364,5.747389862,-30458.35136
000002.SZ,20110824,5.684687827,5.74738659,5.768286178,5.677721298,13823945,45.02882058,1.24,-38.3818121,-0.032143025,5.737984557,-50252.66653
000002.SZ,20110825,5.879750645,5.712553944,5.893683703,5.670754769,53283474,55.19877204,1.69,29.69061876,-0.018357131,5.75924947,-33710.6662
000002.SZ,20110826,5.83795147,5.844917999,5.886717174,5.789185765,26580762,52.93863652,-0.71,37.88437884,-0.010681425,5.77105477,-41667.55111
000002.SZ,20110829,5.691654356,5.782219236,5.824018411,5.642888652,31155852,45.86081568,-4.44,-48.66180049,-0.016216395,5.759144708,-43777.08942
000002.SZ,20110830,5.670754769,5.726487002,5.768286178,5.642888652,32146617,44.9365159,-3.44,-58.99657102,-0.022035312,5.745886217,-44140.62355
000002.SZ,20110831,5.677721298,5.649855181,5.691654356,5.635922123,21092621,45.33203495,-4.12,-72.10300429,-0.025787442,5.735661479,-52740.41919
000002.SZ,20110901,5.670754769,5.684687827,5.705587415,5.642888652,16684459,44.98406074,-2.63,-61.82757811,-0.028989006,5.725925473,-62393.6029
000002.SZ,20110902,5.642888652,5.66378824,5.684687827,5.601089477,30343693,43.5442117,-1.46,-90.20618557,-0.033389933,5.71346995,-58349.34533
000002.SZ,20110905,5.594122948,5.628955594,5.649855181,5.57322336,30799552,41.06694141,-1.35,-128.8996764,-0.040347583,5.695567899,-54152.16944
000002.SZ,20110906,5.57322336,5.57322336,5.608056006,5.538390714,27810784,40.01622155,-1.72,-147.8207489,-0.047006135,5.677216218,-52630.86743
000002.SZ,20110907,5.65682171,5.601089477,5.691654356,5.57322336,39555388,45.97100712,0.5,-54.73251029,-0.045018452,5.674157042,-41470.26731
000002.SZ,20110908,5.642888652,5.649855181,5.677721298,5.608056006,17932167,45.16622279,-1.46,-49.82638889,-0.044059589,5.669466784,-49502.90485
000002.SZ,20110909,5.628955594,5.66378824,5.712553944,5.621989064,36404260,44.33046116,-0.98,-37.44855967,-0.043917709,5.663390105,-40496.57342
000002.SZ,20110913,5.621989064,5.580189889,5.649855181,5.552323772,25930873,43.89312055,-4.38,-83.45426092,-0.043861797,5.657179949,-41333.67005
000002.SZ,20110914,5.628955594,5.608056006,5.642888652,5.57322336,22498037,44.48295291,-3.58,-67.46987952,-0.042762407,5.652946296,-44256.9207
000002.SZ,20110915,5.635922123,5.628955594,5.677721298,5.608056006,24548531,45.10444321,-0.98,-27.48119611,-0.040858006,5.65039267,-44407.1427
000002.SZ,20110916,5.615022535,5.65682171,5.691654356,5.57322336,36452751,43.53008536,-0.98,-40.02287021,-0.04056754,5.64508715,-34522.52983
000002.SZ,20110919,5.419959718,5.57322336,5.587156418,5.364227484,60736791,32.22452461,-4.54,-296.7023735,-0.055438225,5.611318035,-7012.872107
000002.SZ,20110920,5.378160542,5.419959718,5.433892776,5.329394838,29065241,30.40235928,-5.16,-261.5212528,-0.069791679,5.576344411,-10644.85683
000002.SZ,20110921,5.48265848,5.378160542,5.524457656,5.343327896,41128292,39.59791319,-2.84,-131.1901505,-0.071905898,5.562291521,-3746.173333
000002.SZ,20110922,5.197030783,5.433892776,5.461758893,5.183097725,104841829,28.50985187,-7.1,-194.8321702,-0.095528012,5.507502411,52527.08312
000002.SZ,20110923,5.155231608,5.14129855,5.238829958,5.071633258,55885213,27.3048833,-7.5,-192.1874034,-0.116281136,5.45466179,56963.5068
000002.SZ,20110926,4.981068378,5.106465904,5.176131196,4.904436557,52372132,22.95201926,-11.95,-187.7061036,-0.145108927,5.383622778,56987.72277
000002.SZ,20110927,4.995001436,5.015901024,5.036800612,4.946235732,37687484,23.99588953,-11.48,-152.2462629,-0.164929672,5.325329577,44643.01354
000002.SZ,20110928,4.932302674,5.029834082,5.036800612,4.87657044,35139307,22.51745605,-12.38,-131.7037037,-0.183580815,5.266375542,32429.74673
000002.SZ,20110929,5.001967966,4.911403086,5.078599787,4.79297209,51024711,27.83753946,-11.03,-105.6707079,-0.190544101,5.226714405,35163.49533
000002.SZ,20110930,5.043767141,4.981068378,5.092532845,4.974101849,34769323,30.90309438,-10.4,-71.97073617,-0.190493816,5.199272316,23937.33648
000002.SZ,20111010,4.87657044,5.036800612,5.043767141,4.862637382,37660442,26.12272997,-13.47,-87.99636941,-0.201621178,5.150867034,17175.42848
000002.SZ,20111011,4.904436557,4.96713532,5.001967966,4.841737794,35826442,28.11849599,-12.66,-80.6421152,-0.205818581,5.113902463,10218.88598
000002.SZ,20111012,5.113432433,4.87657044,5.169164666,4.841737794,69849257,40.99343223,-5.66,-38.03930781,-0.190089599,5.113831958,31792.85598
000002.SZ,20111013,5.13433202,5.106465904,5.238829958,5.085566316,53500979,42.11007839,-4.53,12.35573659,-0.173932855,5.116906967,35291.86592
000002.SZ,20111014,5.120398962,5.120398962,5.148265079,5.064666728,19404304,41.54561749,-6.61,6.488325707,-0.160403766,5.117430767,10431.44218
000002.SZ,20111017,5.113432433,5.127365491,5.197030783,5.092532845,28741633,41.2479,-1.61,31.37498276,-0.148531823,5.116831017,-1716.393082
000002.SZ,20111018,5.008934495,5.085566316,5.106465904,4.946235732,31101497,36.96846452,-2.84,-23.26723324,-0.145873791,5.100646538,-9331.855203
000002.SZ,20111019,4.946235732,4.995001436,5.043767141,4.939269203,23673908,34.64587678,-0.7,-51.90748689,-0.147130519,5.077484917,-21117.18165
000002.SZ,20111020,4.890503498,4.904436557,4.981068378,4.806905148,30381191,32.68043277,-2.09,-120,-0.15088431,5.049437705,-24759.50873
000002.SZ,20111021,4.862637382,4.911403086,4.953202261,4.834771265,21248974,31.71174471,-1.41,-108.1564987,-0.154328773,5.021417656,-34615.98358
000002.SZ,20111024,5.008934495,4.862637382,5.015901024,4.834771265,27588138,41.51334362,0.14,-39.21317084,-0.143598269,5.019545182,-36886.92583
000002.SZ,20111025,5.155231608,4.988034907,5.245796488,4.96016879,78513401,49.34350527,2.21,93.72384937,-0.121884306,5.039898146,2378.35116
000002.SZ,20111026,5.336361367,5.155231608,5.385127072,5.148265079,122013333,57.01634328,9.43,182.3633157,-0.08903385,5.084367629,67815.44155
000002.SZ,20111027,5.343327896,5.336361367,5.392093601,5.31546178,37262283,57.28433379,8.95,166.2663464,-0.061725947,5.123211669,50703.31646
000002.SZ,20111028,5.510524597,5.39906013,5.768286178,5.39906013,102587623,63.21240459,7.77,210.6544901,-0.026289809,5.181308608,88829.94761
000002.SZ,20111031,5.57322336,5.468725422,5.57322336,5.329394838,73422362,65.16476884,8.55,143.8095238,0.006774757,5.240095821,94423.19746
000002.SZ,20111101,5.406026659,5.510524597,5.608056006,5.364227484,54507949,56.54652494,5.58,103.8763661,0.01926521,5.264985447,82640.9048
000002.SZ,20111102,5.503558068,5.30849525,5.531424185,5.301528721,35907324,59.87979529,7.63,81.90519948,0.036611914,5.30077134,57629.88172
000002.SZ,20111103,5.406026659,5.503558068,5.566256831,5.39906013,47224959,55.31060624,7.93,73.01587302,0.042005124,5.316559638,46405.91285
000002.SZ,20111104,5.461758893,5.510524597,5.580189889,5.419959718,47288837,57.31498986,10.42,71.33112857,0.050197758,5.338339526,37134.31955
000002.SZ,20111107,5.350294426,5.419959718,5.475691951,5.329394838,32302161,52.26593823,9.4,36.10197969,0.047152682,5.340132761,17491.88446
000002.SZ,20111108,5.350294426,5.350294426,5.371194013,5.197030783,54172660,52.26593823,10.03,5.16821881,0.044229586,5.341657011,19349.72643
000002.SZ,20111109,5.343327896,5.31546178,5.364227484,5.252763017,36185438,51.93431467,6.68,-0.876918259,0.040879636,5.341907644,6236.009838
000002.SZ,20111110,5.273662604,5.287595663,5.329394838,5.190064254,42734067,48.61261548,2.3,-47.08973854,0.032231821,5.331670888,1114.642367
000002.SZ,20111111,5.238829958,5.2248969,5.266696075,5.190064254,27030067,46.99414661,-1.83,-91.39072848,0.022310481,5.317744748,-15437.93491
000002.SZ,20111114,5.31546178,5.259729546,5.343327896,5.210963842,52871932,50.8695215,-0.52,-69.17765223,0.02039618,5.317402303,-7615.954313
000002.SZ,20111115,5.259729546,5.294562192,5.294562192,5.231863429,17477121,48.11436284,-4.55,-86.80171885,0.014218061,5.308751389,-29636.0073
000002.SZ,20111116,5.078599787,5.252763017,5.266696075,5.029834082,49991708,40.44703999,-8.88,-149.5833333,-0.005233473,5.274228649,-20612.89101
000002.SZ,20111117,5.085566316,5.085566316,5.120398962,5.043767141,24090990,40.83754493,-5.93,-152.8415783,-0.019857903,5.245929299,-33970.13459
000002.SZ,20111118,4.939269203,5.057700199,5.071633258,4.869603911,71161133,35.5636287,-10.25,-187.9472693,-0.042759915,5.199930285,-6499.255409
000002.SZ,20111121,4.939269203,4.939269203,4.96016879,4.883536969,32196486,35.5636287,-8.63,-161.9350657,-0.060215793,5.160831122,-15985.33052
000002.SZ,20111122,4.953202261,4.911403086,4.974101849,4.890503498,27404424,36.46984853,-9.31,-123.4665403,-0.072094363,5.129686793,-27057.99916
000002.SZ,20111123,4.939269203,4.96016879,4.981068378,4.911403086,23384925,35.92573092,-7.68,-100.0400882,-0.081690815,5.101124155,-38631.25157
000002.SZ,20111124,5.05073367,4.932302674,5.099499374,4.904436557,36287528,43.22367856,-5.6,-58.25825826,-0.079386701,5.093565582,-36965.69764
000002.SZ,20111125,4.946235732,5.022867553,5.043767141,4.932302674,20501646,38.76585929,-7.43,-68.56916369,-0.08501281,5.071466104,-47832.24134
