code,Date,Close,Open,High,Low,Volume,RSI,ROC,CCI,MACD,EXPMA,VMACD
000776.SZ,20110701,15.53126868,15.72340809,15.85550393,15.43519898,14518820,68.07966968,15.94,98.4777818,0.530806085,14.68882257,37852.30844
000776.SZ,20110704,15.97158816,15.65135581,16.16372756,15.47522802,19526118,71.41365043,18.56,99.45289417,0.592038272,14.88123741,36178.41541
000776.SZ,20110705,15.83148651,15.97158816,16.0116172,15.72340809,9903068,68.94610318,19.05,86.18363302,0.622089132,15.02377477,26778.164
000776.SZ,20110706,15.55528611,15.71139938,15.80346618,15.3591438,11231071,64.23399848,15.13,59.24954318,0.616510839,15.10350147,20167.50601
000776.SZ,20110707,15.09094921,15.65535872,15.94356783,15.0829434,13358882,57.16107186,8.96,37.90172859,0.568073496,15.10161863,16455.78552
000776.SZ,20110708,15.13097825,15.0829434,15.28709152,14.93083304,8693771,57.59456518,12.3,5.774268008,0.526843439,15.10602258,9638.756016
000776.SZ,20110711,15.09094921,14.9908766,15.28709152,14.95485046,8818278,56.97369205,7.75,-7.124580278,0.485343574,15.10376157,4287.256934
000776.SZ,20110712,14.8027401,14.87078947,15.00688822,14.66664136,10455680,52.57879071,-3.14,-75.98644927,0.424307414,15.05860835,1351.818998
000776.SZ,20110713,14.9868737,14.82275462,15.10696083,14.82275462,10088757,54.96879329,-1.08,-83.89091311,0.386340369,15.04784815,-1256.132991
000776.SZ,20110714,14.56256584,14.94284175,14.94284175,14.41445838,17171729,48.85804309,-4.89,-149.2143306,0.318343448,14.97505581,2365.148761
000776.SZ,20110715,14.57457456,14.45448743,14.69866459,14.29437126,9002721,49.03074085,-4.71,-142.1486107,0.262399623,14.91498362,-1341.205522
000776.SZ,20110718,14.53854842,14.57857746,14.60659779,14.44247871,5763993,48.50159989,-7.46,-114.2564103,0.212704801,14.85851834,-6813.360638
000776.SZ,20110719,14.33039739,14.49051357,14.49051357,14.21031027,5412613,45.44963954,-7.73,-121.2064792,0.154741485,14.7793002,-11303.31965
000776.SZ,20110720,14.57457456,14.43047,14.68265297,14.33039739,6931474,49.46672819,-8.75,-80.94410657,0.127043715,14.74859135,-13480.65404
000776.SZ,20110721,14.47049904,14.59859198,14.79473429,14.41846129,8287596,47.84932677,-8.6,-66.83755207,0.095593071,14.7068775,-13951.1104
000776.SZ,20110722,14.55456003,14.60259489,14.83476334,14.51052809,9077031,49.29149547,-6.43,-47.55393053,0.076568594,14.68402988,-13530.96583
000776.SZ,20110725,13.60587172,14.37042644,14.37042644,13.43374683,11539295,36.89204131,-9.84,-180.3104385,-0.01488804,14.52230616,-11083.39449
000776.SZ,20110726,13.65390657,13.59786591,13.72195594,13.48978749,3965311,37.74595841,-9.76,-194.3556677,-0.082540594,14.39204622,-15081.39969
000776.SZ,20110727,13.75798208,13.4977933,13.79000531,13.41373231,4784474,39.6513146,-8.83,-153.7739392,-0.126301778,14.2969366,-17388.40878
000776.SZ,20110728,13.48978749,13.48978749,13.5898601,13.24561033,4946576,36.54712671,-8.87,-145.048263,-0.18054271,14.17586423,-18868.42389
000776.SZ,20110729,13.94211568,13.46176716,14.41045548,13.44575554,10938549,44.44646054,-6.97,-55.41228042,-0.184898539,14.14080195,-15033.03363
000776.SZ,20110801,14.0581999,13.75397917,14.19029574,13.63389205,6636840,46.29429818,-3.46,-41.97907868,-0.17694384,14.12841164,-15288.34436
000776.SZ,20110802,13.81802564,13.81402274,13.93010696,13.4977933,4624855,43.10005597,-5.19,-64.82276268,-0.187854272,14.08185374,-16919.15026
000776.SZ,20110803,13.63389205,13.60186881,14.03017957,13.52981653,5817578,40.77706476,-6.22,-59.29002485,-0.208950262,14.01465949,-17052.57643
000776.SZ,20110804,13.64990366,13.68993271,13.94611858,13.60987462,4461622,41.0744778,-4.75,-52.09935472,-0.22181998,13.95994611,-18044.45554
000776.SZ,20110805,13.17756096,12.80929376,13.42574102,12.66919211,7469524,35.42299889,-9.59,-154.760624,-0.267054989,13.84258834,-16216.468
000776.SZ,20110808,12.44903237,13.00943898,13.28163647,11.86060544,8065706,28.83338763,-13.97,-215.2788495,-0.357568402,13.63355495,-14123.8942
000776.SZ,20110809,12.3769801,12.0087129,12.50907594,11.95267224,8204795,28.27319782,-14.96,-198.9556873,-0.430156375,13.44506872,-12212.50305
000776.SZ,20110810,12.4730498,12.62916307,12.76926472,12.45703818,6450239,30.2198783,-8.33,-122.0916173,-0.474461547,13.29926588,-11975.44636
000776.SZ,20110811,12.8493228,12.18884359,13.0334564,12.18884359,8456829,37.38750695,-5.89,-85.58498126,-0.473750528,13.23177442,-10052.54729
000776.SZ,20110812,12.76125891,12.82130247,13.00943898,12.72923567,5583083,36.44399107,-7.24,-56.25283269,-0.474819635,13.16119709,-10723.89044
000776.SZ,20110815,12.97341284,12.8493228,13.04146221,12.71322406,6261596,40.34947497,-3.83,-39.92205578,-0.453322244,13.13302945,-10586.39803
000776.SZ,20110816,12.70521825,12.97741574,13.08149125,12.68920663,4882692,37.23454755,-8.87,-44.02914778,-0.452707934,13.06885777,-11458.01374
000776.SZ,20110817,12.84131699,12.70922115,13.1295261,12.63716888,6068671,39.7753625,-8.66,-33.64737062,-0.436210692,13.03472666,-11064.24778
000776.SZ,20110818,12.52108465,12.85732861,13.03745931,12.50507303,6577896,36.07492122,-9.39,-51.87414893,-0.44386004,12.95768036,-10223.43401
000776.SZ,20110819,12.33294815,12.23287554,12.40900333,12.16882907,3943863,34.06953454,-9.54,-107.6315916,-0.459802925,12.86397052,-11549.39332
000776.SZ,20110822,12.37297719,12.60514564,12.76125891,12.24888716,3459254,34.89875282,-9.35,-75.37268933,-0.46386067,12.79032152,-12843.21599
000776.SZ,20110823,12.72523277,12.53709627,12.86933732,12.41300623,6656701,41.83196477,-3.43,-20.2443281,-0.433653494,12.78055821,-11159.86332
000776.SZ,20110824,12.73323858,12.80929376,13.1295261,12.60914855,6811568,41.98319235,2.28,52.00258398,-0.404406342,12.77346027,-9590.278704
000776.SZ,20110825,13.38571198,12.69721244,13.52981653,12.69721244,14076028,52.76219562,8.15,180.7228916,-0.324834128,12.86529802,-2456.245418
000776.SZ,20110826,13.20558129,13.24961323,13.38971488,13.10951158,8407363,50.00030171,5.87,151.871345,-0.273158812,12.91634051,-1360.923665
000776.SZ,20110829,12.72923567,13.01744478,13.0294535,12.70121534,6972102,43.51354343,-0.93,14.97050147,-0.267558612,12.88827479,-1632.194044
000776.SZ,20110830,12.64117178,12.86933732,13.07348544,12.62115726,6693847,42.41791127,-0.94,-6.000434028,-0.26714693,12.85120934,-2048.097116
000776.SZ,20110831,12.68920663,12.67319501,12.77326762,12.50107013,4143982,43.25716751,-2.19,-53.48155257,-0.259948138,12.82690893,-4384.687305
000776.SZ,20110901,12.86133152,12.72122987,12.88935185,12.6571834,4400798,46.27868883,1.23,5.434255216,-0.237614926,12.83207232,-5960.513722
000776.SZ,20110902,12.64917759,12.81729957,12.82530538,12.58112821,2792588,43.22357475,-1.5,-34.79764413,-0.234333494,12.80463811,-8410.112042
000776.SZ,20110905,12.17283198,12.41300623,12.48505851,12.16882907,5160510,37.2737373,-2.78,-152.8625954,-0.267091184,12.70986719,-8344.530645
000776.SZ,20110906,12.04073613,12.04874194,12.32894524,11.92064901,5532769,35.80195745,-2.37,-168.6044676,-0.300249826,12.60949753,-7901.096095
000776.SZ,20110907,12.28091039,12.24088135,12.45703818,12.05274485,7842272,40.40920046,-0.74,-97.52939348,-0.303647969,12.56020946,-5621.296308
000776.SZ,20110908,12.08476808,12.32894524,12.34895977,12.07676227,4090062,38.01010299,-5.03,-113.5085201,-0.318496636,12.48889325,-6764.283981
000776.SZ,20110909,12.22086683,12.16482617,12.67319501,12.08877099,6147066,40.64342511,-4.02,-69.93256582,-0.315643736,12.44868929,-5941.786414
000776.SZ,20110913,12.04473904,11.92865481,12.08476808,11.88862577,3913972,38.37171592,-10.02,-114.2918931,-0.323861558,12.38809675,-7011.05235
000776.SZ,20110914,12.26089587,12.1007797,12.2889162,11.96868386,4608237,42.61122125,-7.15,-69.48099415,-0.309366013,12.36901662,-7215.068655
000776.SZ,20110915,12.30092491,12.26489878,12.48906142,12.22086683,4907192,43.3878892,-3.36,-29.77040209,-0.291290366,12.35880286,-7054.204864
000776.SZ,20110916,12.46904689,12.37297719,12.52909046,12.34895977,5947043,46.65338578,-1.36,8.830396144,-0.260397545,12.37533947,-6018.27141
000776.SZ,20110919,12.17683488,12.32894524,12.380983,12.10878551,3450749,42.10713082,-4.04,-47.41787025,-0.256536635,12.34556378,-7129.403988
000776.SZ,20110920,12.46904689,12.17283198,12.50907594,12.08476808,5032041,47.60558144,-3.05,3.884351096,-0.227277851,12.36408625,-6657.27317
000776.SZ,20110921,12.88534894,12.39699462,13.08549416,12.30893072,11299054,54.26932171,1.87,147.3684211,-0.168554961,12.44227565,-1212.177137
000776.SZ,20110922,12.40900333,12.80929376,12.80929376,12.40500043,6505816,46.91645737,1.94,86.05200946,-0.158625225,12.4372848,-755.9279126
000776.SZ,20110923,12.35296267,12.12880003,12.38898881,12.0087129,5568877,46.12468323,2.59,-25.17250531,-0.153508303,12.42463648,-1137.268858
000776.SZ,20110926,12.08877099,12.25689297,12.50107013,12.06075066,3947742,42.48462389,-1.56,-38.37600207,-0.168825055,12.37425666,-2716.29303
000776.SZ,20110927,12.40099752,12.2889162,12.49706722,12.12880003,5320539,47.73424156,2.62,13.9626352,-0.153994468,12.37826779,-2827.356606
000776.SZ,20110928,12.32494234,12.48906142,12.58913402,12.26890168,3743230,46.61804307,0.85,35.81463619,-0.146687219,12.37026897,-4140.403834
000776.SZ,20110929,12.32494234,12.16882907,12.58513112,12.13280293,4677024,46.61804307,2.33,5.855492882,-0.139290517,12.36346998,-4377.053556
000776.SZ,20110930,12.32894524,12.40099752,12.54510208,12.21286102,3812026,46.69412862,0.56,12.65156715,-0.131588704,12.35829127,-5202.608825
000776.SZ,20111010,12.48906142,12.36497138,12.5691195,12.24888716,4648589,49.77766651,1.53,41.84666405,-0.111282134,12.37790679,-5122.778692
000776.SZ,20111011,12.81329666,13.14954063,13.20958419,12.45703818,9423230,55.40347532,2.76,206.1970865,-0.068239335,12.44321527,-1193.024045
000776.SZ,20111012,13.53381944,12.64917759,13.76198498,12.57312241,19227442,64.83138676,11.14,254.2360484,0.023738912,12.6068059,9720.463089
000776.SZ,20111013,13.26562485,13.36970036,13.57785139,13.1295261,11533720,59.76661243,6.39,180.3332069,0.074136672,12.70562874,12022.69941
000776.SZ,20111014,13.14153482,13.16955515,13.30165099,13.04546511,5892921,57.52727189,1.99,111.7217642,0.102878314,12.77101465,9189.652323
000776.SZ,20111017,13.07348544,13.10550868,13.27363066,12.96140412,4858554,56.28189129,5.35,82.55212375,0.118795852,12.81638527,6040.167083
000776.SZ,20111018,12.39699462,12.94939541,12.98942445,12.36897429,6810113,45.69201091,0.36,-13.59721459,0.075947979,12.75347667,5060.587057
000776.SZ,20111019,12.51307884,12.40900333,12.80929376,12.40500043,4504222,47.51690549,3.51,-15.95095253,0.050772484,12.717417,2395.982112
000776.SZ,20111020,12.36897429,12.44102656,12.51307884,12.26890168,4128531,45.47409846,-0.26,-56.03156708,0.018973969,12.66515059,-18.6724977
000776.SZ,20111021,12.29692201,12.40900333,12.52909046,12.29291911,2531486,44.44523189,-0.23,-61.78989183,-0.011903385,12.6099163,-3184.27913
000776.SZ,20111024,12.66518921,12.33695105,12.77326762,12.32894524,5486591,50.59760884,2.76,-22.56709251,-0.006581952,12.61820724,-3270.818466
000776.SZ,20111025,12.72122987,12.70922115,12.92938089,12.42901785,6072169,51.47821806,3.18,-5.463988712,0.002132749,12.63366063,-2834.217907
000776.SZ,20111026,12.86533442,12.6571834,13.00543607,12.64917759,8582159,53.76069154,3.01,19.98558355,0.020431722,12.6684117,-457.5819376
000776.SZ,20111027,12.79728505,12.92537798,12.94539251,12.7492502,5422885,52.50466732,-0.12,10.98430813,0.029107243,12.6877427,-1110.549176
000776.SZ,20111028,12.92938089,13.18956967,13.20558129,12.82930828,5682239,54.71635717,-4.47,43.04575873,0.046110158,12.72398843,-1402.585283
000776.SZ,20111031,12.82530538,13.06948254,13.1295261,12.72923567,4883596,52.63663418,-3.32,16.66044079,0.050603738,12.73918597,-2252.498755
000776.SZ,20111101,12.91737218,12.69320954,13.04946802,12.64917759,5225826,54.2917268,-1.71,20.59556294,0.060892029,12.7659139,-2619.711888
000776.SZ,20111102,13.07348544,12.65318049,13.1295261,12.5651166,6407970,57.03349793,0,48.89272743,0.080712209,12.81204963,-1934.539363
000776.SZ,20111103,13.03745931,13.1295261,13.32967132,12.99342736,8478938,56.19577076,5.17,115.5989233,0.092447163,12.84586108,276.3769946
000776.SZ,20111104,13.1215203,13.18156386,13.28163647,13.00943898,5143348,57.75499794,4.86,119.2461375,0.107293406,12.88720997,-655.4426907
000776.SZ,20111107,12.92537798,13.00943898,13.1295261,12.90936637,3705706,53.01324209,4.5,63.01457633,0.102055681,12.89293517,-2524.868339
000776.SZ,20111108,12.86933732,12.98542155,13.11351449,12.85732861,3194730,51.7070237,4.65,43.96896897,0.092318543,12.88939549,-4368.360818
000776.SZ,20111109,12.86933732,12.86933732,12.86933732,12.86933732,0,51.7070237,1.61,3.574083051,0.083637668,12.88638677,-8311.413207
000776.SZ,20111110,12.60514564,12.76926472,12.76926472,12.5691195,4301925,45.5682821,-0.91,-131.6680097,0.054808156,12.8442006,-7874.247264
000776.SZ,20111111,12.4770527,12.58513112,12.64917759,12.38898881,3406520,42.90839727,-3.02,-198.6707566,0.021378098,12.78912841,-8156.286513
000776.SZ,20111114,12.76125891,12.59713983,12.83731409,12.54910498,2743090,49.89652843,-0.28,-87.59388759,0.017614552,12.78494799,-8813.54021
000776.SZ,20111115,12.57312241,12.68920663,12.77326762,12.52909046,4681432,45.8920118,-2.76,-112.191657,-0.000542871,12.75317415,-7681.787634
000776.SZ,20111116,12.2889162,12.58112821,12.63716888,12.24888716,4505166,40.5921235,-4.18,-161.6911303,-0.037434306,12.68353546,-6848.156213
000776.SZ,20111117,12.21286102,12.2889162,12.38898881,12.16882907,3674006,39.28465131,-5.45,-159.3730486,-0.07197833,12.61293429,-6780.018134
000776.SZ,20111118,12.06875646,12.16082326,12.32894524,12.0127158,5772564,36.86193586,-7.69,-153.2015417,-0.10971799,12.53130762,-4975.305073
000776.SZ,20111121,12.18083778,12.13680584,12.20485521,12.0127158,2264604,39.96318981,-6.57,-125.4915028,-0.129094793,12.47873714,-6303.03011
000776.SZ,20111122,12.21686392,12.1007797,12.28091039,12.03273033,2505639,40.96690565,-6.89,-97.67245538,-0.139931003,12.43945616,-7079.162488
000776.SZ,20111123,11.99270128,12.21686392,12.26890168,11.97268676,3253669,36.83984233,-7.22,-102.1441272,-0.164708175,12.37244293,-7009.850107
000776.SZ,20111124,11.62843699,11.92865481,11.92865481,11.52836438,5692060,31.31847516,-9.64,-157.0281124,-0.211301594,12.26084204,-4930.505989
