code,Date,Close,Open,High,Low,Volume,RSI,ROC,CCI,MACD,EXPMA,VMACD
002311.SZ,20110701,6.025326402,6.063150171,6.187968608,6.017761648,1680548,67.93053528,10.55,120.8917793,0.150211138,5.81997051,4196.422301
002311.SZ,20110704,6.097191563,6.040455909,6.138797709,6.006414517,2278702,70.08990569,13.36,102.4800336,0.160769989,5.861553668,4285.05132
002311.SZ,20110705,6.085844432,6.089626809,6.119885824,6.013979271,2459559,69.29649321,10.89,87.01607268,0.166305271,5.895197283,4449.930908
002311.SZ,20110706,6.021544025,6.05180304,6.05180304,5.968590748,1004292,64.81877535,10.17,60.23812697,0.163617438,5.914149294,3367.501856
002311.SZ,20110707,6.013979271,6.029108779,6.063150171,5.976155502,2418516,64.29242966,5.51,55.18619437,0.159043542,5.92912379,3609.224715
002311.SZ,20110708,6.108538694,6.00263214,6.127450578,5.862684195,3664963,67.81104519,7.1,56.44268775,0.161190746,5.956036026,4751.79465
002311.SZ,20110711,6.180403855,6.135015332,6.240921885,6.089626809,2398173,70.2133671,8.36,120.4101202,0.16676893,5.9896912,4582.27429
002311.SZ,20110712,6.38086983,6.165274347,6.619159575,6.165274347,9184143,75.66844693,10.33,225.0537634,0.185230389,6.048367995,9810.548944
002311.SZ,20110713,6.505688268,6.373305077,6.551076791,6.301439915,3984776,78.32959739,8.52,212.1928898,0.207540634,6.116966036,9647.331207
002311.SZ,20110714,6.581335806,6.505688268,6.702371867,6.505688268,5197743,79.7734478,10.9,198.0826197,0.228689597,6.186621501,10377.12197
002311.SZ,20110715,6.600247691,6.581335806,6.634289083,6.475429253,2695831,80.1298828,11.01,140.6666667,0.244161788,6.24866543,8834.810322
002311.SZ,20110718,6.600247691,6.600247691,6.64941859,6.562423922,1783858,80.1298828,8.72,118.4675057,0.253501405,6.301402769,6798.265067
002311.SZ,20110719,6.517035399,6.604030067,6.626724329,6.467864499,1551890,73.51871149,8.16,81.4243009,0.251291845,6.333747663,4940.162374
002311.SZ,20110720,6.64941859,6.524600153,6.804496043,6.524600153,3050689,76.79839528,9.06,98.90607318,0.257257467,6.381098302,4623.708898
002311.SZ,20110721,6.49055876,6.641853836,6.721283751,6.482994007,1821451,66.20259418,6.65,63.4976014,0.246327099,6.397517371,3342.494705
002311.SZ,20110722,6.551076791,6.547294414,6.607812444,6.505688268,1362566,68.01313651,8.79,54.02829028,0.239783924,6.420551284,1934.541196
002311.SZ,20110725,6.43004073,6.554859168,6.554859168,6.282528031,2247331,60.97740969,6.92,7.997898746,0.222269625,6.421974701,1515.193105
002311.SZ,20110726,6.505688268,6.422475976,6.543512037,6.316569423,1524464,63.51758913,6.5,10.31369713,0.212049171,6.434531736,592.7308339
002311.SZ,20110727,6.660765721,6.501905891,6.660765721,6.437605484,2033255,68.10169328,7.77,59.47165804,0.213996028,6.468466834,269.1223779
002311.SZ,20110728,6.751542767,6.732630882,6.827190305,6.585118183,3931702,70.44292534,5.81,131.7147193,0.220324117,6.510928224,1526.946723
002311.SZ,20110729,6.732630882,6.80827842,6.902837843,6.645636213,2358485,69.30171871,3.49,163.9075317,0.221262564,6.544183622,1240.032615
002311.SZ,20110801,6.656983344,6.717501374,6.75910752,6.581335806,1575912,64.78088578,1.15,75.26358475,0.213441743,6.561103581,376.8361752
002311.SZ,20110802,6.600247691,6.656983344,6.706154244,6.47921163,1184082,61.53848142,0,2.85846012,0.200356013,6.566975197,-616.322701
002311.SZ,20110803,6.615377198,6.53972966,6.80827842,6.441387861,2013466,62.08348842,0.23,27.36653208,0.189027314,6.574235497,-725.798143
002311.SZ,20110804,6.619159575,6.585118183,6.664548098,6.505688268,1109525,62.22759208,1.57,0.368324125,0.178299123,6.580974109,-1524.390832
002311.SZ,20110805,6.486776384,6.418693599,6.581335806,6.392216961,1215176,54.43035816,-2.45,-93.06766293,0.157301464,6.56684445,-2048.41689
002311.SZ,20110808,6.373305077,6.361957946,6.448952615,5.930766979,2570734,48.78744303,-1.81,-220.8209827,0.130005855,6.537813544,-1354.278025
002311.SZ,20110809,6.316569423,6.070714925,6.486776384,6.070714925,1559966,46.20795362,-3.58,-145.971564,0.102612937,6.504626926,-1601.314321
002311.SZ,20110810,6.392216961,6.448952615,6.475429253,6.354393192,1778969,50.00361707,-0.59,-66.09003752,0.086016432,6.487765431,-1601.909433
002311.SZ,20110811,6.392216961,6.354393192,6.422475976,6.316569423,1879585,50.00361707,-1.74,-70.38043478,0.072033229,6.473433161,-1503.856834
002311.SZ,20110812,6.656983344,6.395999338,6.778019405,6.395999338,6018072,61.13533059,-0.06,40.78964656,0.081377801,6.500965688,1891.460123
002311.SZ,20110815,6.725066128,6.694807113,6.789366536,6.600247691,3217085,63.3924437,-0.39,78.76670226,0.09320277,6.534580754,2295.648051
002311.SZ,20110816,6.725066128,6.694807113,6.800713666,6.656983344,2872289,63.3924437,-0.11,80.72048851,0.101405207,6.56315356,2311.107332
002311.SZ,20110817,6.762889897,6.743978013,6.796931289,6.645636213,2597200,64.71286231,1.59,83.43408439,0.109693283,6.593114011,2077.437683
002311.SZ,20110818,6.86879645,6.804496043,7.031438657,6.732630882,6534017,68.17433638,4.07,141.0700167,0.12338511,6.634466377,5011.169466
002311.SZ,20110819,6.796931289,6.717501374,6.80827842,6.622941952,2721092,63.61418881,2.74,75.1425964,0.126973394,6.658836114,4210.920356
002311.SZ,20110822,6.717501374,6.770454651,6.997397265,6.543512037,2835623,58.92289702,1.49,70.8357021,0.122001448,6.667635903,3627.320622
002311.SZ,20110823,6.732630882,6.64941859,6.74776039,6.551076791,1416604,59.53502622,3.79,36.67650735,0.117922631,6.67738515,1996.766408
002311.SZ,20110824,6.872578827,6.774237028,6.880143581,6.679677605,2064098,64.76546632,7.83,80.16638023,0.124547067,6.706664201,1213.030924
002311.SZ,20110825,6.997397265,6.880143581,7.020091526,6.838537435,4164961,68.65680582,10.78,117.8117783,0.138274839,6.750274161,2261.071547
002311.SZ,20110826,6.952008742,7.008744396,7.073044803,6.921749727,2655073,65.81052379,8.76,126.2918607,0.143833698,6.780534348,1851.949737
002311.SZ,20110829,7.01630915,6.955791119,7.01630915,6.925532104,2004277,67.84430661,9.76,123.7322515,0.151679176,6.815900568,991.1543624
002311.SZ,20110830,6.914184973,7.057915295,7.088174311,6.914184973,2055172,61.57897439,3.86,99.42997282,0.147950722,6.830643229,346.0468254
002311.SZ,20110831,6.732630882,6.827190305,6.914184973,6.656983344,2412967,52.32728479,0.11,-24.76213711,0.128860573,6.815941377,122.0976516
002311.SZ,20110901,6.619159575,6.762889897,6.80827842,6.547294414,2165267,47.52170979,-1.57,-99.01296529,0.103383565,6.786424107,-252.3479706
002311.SZ,20110902,6.732630882,6.619159575,6.80827842,6.547294414,2842381,52.24476309,-0.45,-73.62289898,0.091296628,6.778355123,-2.693367218
002311.SZ,20110905,6.668330475,6.660765721,6.80827842,6.566206298,825511,49.52470952,-2.92,-79.0624241,0.075657011,6.761851426,-1415.963483
002311.SZ,20110906,6.619159575,6.611594821,6.691024736,6.547294414,964848,47.48859083,-2.62,-105.6453449,0.058619097,6.740447648,-2395.938035
002311.SZ,20110907,6.656983344,6.619159575,6.706154244,6.562423922,1653432,49.21813298,-0.9,-81.82503771,0.047619561,6.727928002,-2587.122451
002311.SZ,20110908,6.619159575,6.702371867,6.732630882,6.604030067,779884,47.53216337,-1.69,-69.28985507,0.035441737,6.711612738,-3404.275341
002311.SZ,20110909,6.569988675,6.664548098,6.664548098,6.475429253,1109569,45.35697572,-4.4,-99.5262877,0.021574347,6.690369129,-3742.7031
002311.SZ,20110913,6.452734991,6.505688268,6.543512037,6.361957946,661668,40.58716751,-7.78,-137.3417722,0.001110151,6.654724008,-4322.501109
002311.SZ,20110914,6.422475976,6.501905891,6.53972966,6.377087453,1110042,39.43464932,-7.62,-120.2308215,-0.017349527,6.619886803,-4369.822272
002311.SZ,20110915,6.437605484,6.43004073,6.535947283,6.422475976,1691715,40.34676047,-8.25,-104.7338729,-0.030407609,6.592544606,-3893.086063
002311.SZ,20110916,6.607812444,6.433823107,6.694807113,6.407346469,1468396,49.55145498,-4.43,-48.29162133,-0.026714012,6.594834781,-3653.355346
002311.SZ,20110919,6.49055876,6.581335806,6.607812444,6.433823107,440665,44.46171685,-3.6,-72.17340363,-0.032869305,6.579193378,-4243.740849
002311.SZ,20110920,6.498123514,6.43004073,6.53972966,6.43004073,263860,44.85526338,-1.83,-75.40756157,-0.036713793,6.567032899,-4798.972899
002311.SZ,20110921,6.691024736,6.532164906,6.691024736,6.43004073,1734920,53.83807693,-0.62,25.43120738,-0.023919334,6.585631674,-4005.799459
002311.SZ,20110922,6.611594821,6.58890056,6.656983344,6.471646876,903229,50.21112287,-0.85,9.792633859,-0.01995889,6.589526146,-4002.174348
002311.SZ,20110923,6.592682937,6.464082122,6.592682937,6.43004073,544136,49.35851373,-0.4,-20.97378277,-0.018137166,6.589999665,-4240.181291
002311.SZ,20110926,6.407346469,6.543512037,6.58890056,6.316569423,616090,41.85729299,-3.75,-107.923113,-0.031287874,6.562601685,-4320.933611
002311.SZ,20110927,6.25983377,6.411128846,6.43004073,6.146362463,2270015,37.03321324,-5.43,-206.7213755,-0.053001973,6.517186498,-3015.589319
002311.SZ,20110928,6.309004669,6.25983377,6.327916554,6.150144839,1246923,39.53478171,-3.97,-178.012685,-0.065487967,6.485959224,-2774.659753
002311.SZ,20110929,6.184186232,6.290092785,6.290092785,6.131232955,668299,35.6616878,-4.16,-179.1621622,-0.084481166,6.440693275,-3015.857617
002311.SZ,20110930,6.222010001,6.157709593,6.297657539,6.157709593,687783,37.65489206,-3.12,-126.6823899,-0.095381849,6.407890784,-3154.918763
002311.SZ,20111010,6.240921885,6.222010001,6.305222292,6.184186232,475140,38.67784172,-3.06,-92.79759464,-0.101326657,6.382845449,-3397.546057
002311.SZ,20111011,6.240921885,6.335481308,6.43004073,6.059367794,568322,38.67784172,-5.55,-77.37185461,-0.10482955,6.361556914,-3474.586973
002311.SZ,20111012,6.505688268,6.240921885,6.505688268,6.123668201,632322,51.57792889,0.23,-9.397163121,-0.085258378,6.383176617,-3444.296101
002311.SZ,20111013,6.475429253,6.464082122,6.600247691,6.448952615,1086113,50.27621827,-0.35,58.60252005,-0.071367058,6.397014513,-3019.314181
002311.SZ,20111014,6.475429253,6.475429253,6.475429253,6.475429253,0,50.27621827,-3.22,44.05512731,-0.059670246,6.408776724,-3518.357927
002311.SZ,20111017,6.656983344,6.505688268,6.656983344,6.433823107,815435,57.70416482,0.69,91.45014435,-0.035343126,6.446007717,-3218.761912
002311.SZ,20111018,6.641853836,6.581335806,6.709936621,6.543512037,580665,56.9408009,0.75,113.0663165,-0.017087558,6.475384635,-3134.635554
002311.SZ,20111019,6.615377198,6.600247691,6.656983344,6.505688268,907251,55.55571739,3.25,93.02022179,-0.00470213,6.496383519,-2772.477802
002311.SZ,20111020,6.656983344,6.611594821,6.656983344,6.448952615,803850,57.31294458,6.34,86.6836302,0.008374148,6.520473493,-2539.625913
002311.SZ,20111021,6.517035399,6.656983344,6.672112852,6.509470645,1044498,50.13287942,3.3,67.8614098,0.007359724,6.519957779,-2136.280577
002311.SZ,20111024,6.448952615,6.456517368,6.505688268,6.240921885,1681833,47.04510496,4.28,-10.68186616,0.001049971,6.509307004,-1287.508811
002311.SZ,20111025,6.664548098,6.43004073,6.691024736,6.43004073,1324272,56.23720961,7.11,71.55383861,0.013292967,6.532593168,-893.0780684
002311.SZ,20111026,6.842319812,6.619159575,6.842319812,6.585118183,2286778,62.08191856,9.64,134.5108523,0.03691479,6.579052165,193.937449
002311.SZ,20111027,6.751542767,6.921749727,6.921749727,6.713718998,1482928,57.83433713,8.18,139.3499171,0.047759762,6.604925755,402.1298066
002311.SZ,20111028,6.785584159,6.846102189,6.872578827,6.596465314,1941764,58.96807951,4.3,110.1111857,0.058427816,6.632024516,926.6838211
002311.SZ,20111031,7.178951356,6.751542767,7.178951356,6.732630882,7202244,69.25535629,10.86,219.5683453,0.097499854,6.714063542,5523.492991
002311.SZ,20111101,7.13734521,7.163821849,7.265946025,7.02765628,3932135,67.33249775,10.22,197.1995584,0.123681731,6.777555792,6453.401908
002311.SZ,20111102,7.228122256,7.065480049,7.262163648,6.906620219,3078264,69.33312738,8.58,148.2247026,0.150026593,6.845140762,6427.269328
002311.SZ,20111103,7.133562833,7.23568701,7.371852578,7.103303818,3666057,64.87606495,7.4,138.7356251,0.161414247,6.888404072,6802.444551
002311.SZ,20111104,7.080609557,7.129780457,7.167604226,7.001179642,2183908,62.45477777,7.03,82.82596209,0.164272528,6.917234895,5836.523435
002311.SZ,20111107,7.220557502,7.110868572,7.29620504,7.065480049,2472691,66.0599998,8.47,94.9202351,0.175803808,6.962733286,5243.602749
002311.SZ,20111108,7.220557502,7.254598894,7.330246432,7.091956688,1378415,66.0599998,10.8,85.42332741,0.182834825,7.001406918,3846.380869
002311.SZ,20111109,7.258381271,7.18651611,7.330246432,7.103303818,2085504,67.05169466,12.55,78.81940867,0.189277149,7.039953071,3271.917564
002311.SZ,20111110,7.163821849,7.18651611,7.224339879,6.978485381,2932629,62.16164351,7.49,43.52359209,0.184624348,7.058533388,3460.321896
002311.SZ,20111111,7.163821849,7.163821849,7.163821849,7.163821849,0,62.16164351,4.7,51.29681579,0.178875009,7.074326657,1229.079115
002311.SZ,20111114,7.250816517,7.148692341,7.311334548,7.057915295,2654205,64.8934445,7.39,64.81481481,0.179271826,7.100800136,1584.262359
002311.SZ,20111115,7.470194378,7.220557502,7.485323885,7.167604226,3566586,70.64830521,10.09,148.045977,0.195039967,7.156209272,2572.310857
002311.SZ,20111116,7.409676347,7.485323885,7.545841916,7.284857909,2209002,67.3675486,3.21,166.2165605,0.200343596,7.194229334,2234.135853
002311.SZ,20111117,7.269728402,7.386982086,7.432370609,7.148692341,1852363,60.38422472,1.85,74.14478918,0.191051805,7.205554194,1659.225341
002311.SZ,20111118,7.061697672,7.190298487,7.243251764,6.921749727,1705053,51.79006288,-2.3,-117.5394846,0.164999639,7.183975716,1072.376076
002311.SZ,20111121,7.148692341,7.148692341,7.148692341,6.921749727,1044000,54.69398979,0.21,-107.6923077,0.149647806,7.178683209,73.03735166
002311.SZ,20111122,7.205427995,7.069262426,7.205427995,6.865014074,1107033,56.5328893,1.76,-85.6928839,0.140440549,7.182694927,-660.4699378
002311.SZ,20111123,7.262163648,7.18651611,7.262163648,7.107086195,1134722,58.35329227,0.58,12.35119048,0.136152346,7.194615235,-1205.540322
002311.SZ,20111124,7.330246432,7.224339879,7.330246432,7.080609557,1599914,60.4915623,1.52,35.50200803,0.136672154,7.214959915,-1247.758084
002311.SZ,20111125,7.330246432,7.318899302,7.375634955,7.24703414,1575658,60.4915623,0.99,83.10704136,0.135521893,7.232252892,-1285.964728
002311.SZ,20111128,7.371852578,7.34537594,7.375634955,7.209210371,1713022,61.87876024,2.9,71.6751269,0.136395292,7.253192845,-1191.66572
002311.SZ,20111129,7.371852578,7.40589397,7.409676347,7.216775125,1719594,61.87876024,2.9,70.7942464,0.135525216,7.270991805,-1098.961874
002311.SZ,20111130,7.182733733,7.299987417,7.330246432,6.883925958,2059951,52.21416626,-0.94,-69.43919345,0.118212682,7.257753094,-742.2970157
002311.SZ,20111201,7.277293156,7.303769794,7.375634955,7.190298487,1714125,55.92119938,-2.58,29.57108523,0.11084478,7.260684104,-730.2721039
002311.SZ,20111202,7.254598894,7.197863241,7.299987417,7.046568165,1023092,54.82199597,-2.09,-27.92792793,0.10199865,7.259771322,-1263.780083
002311.SZ,20111205,7.073044803,7.18651611,7.220557502,6.921749727,1188986,46.88259241,-2.71,-101.8204645,0.079422596,7.231762344,-1535.03152
002311.SZ,20111206,7.095739064,6.955791119,7.103303818,6.933096858,708311,47.89832506,0.48,-104.2201,0.062640073,7.211358852,-2113.501659
002311.SZ,20111207,7.110868572,7.095739064,7.178951356,6.989832511,446846,48.60393685,-0.53,-59.56907478,0.049984437,7.19628531,-2751.209583
002311.SZ,20111208,7.220557502,7.046568165,7.224339879,7.035221034,839766,53.51882794,0.21,-17.9357022,0.048249544,7.199926139,-2906.045028
002311.SZ,20111209,7.18651611,7.307552171,7.307552171,7.110868572,730803,51.8613156,-1.04,7.063947313,0.043624892,7.197914635,-3081.159578
002311.SZ,20111212,6.997397265,7.243251764,7.243251764,6.96713825,424042,43.75395217,-4.54,-98.63966771,0.024418036,7.167837029,-3427.954287
002311.SZ,20111213,6.694807113,6.921749727,6.978485381,6.694807113,1006980,34.46917194,-8.67,-225.5528256,-0.015046584,7.096882542,-3195.572772
002311.SZ,20111214,6.547294414,6.611594821,6.751542767,6.433823107,829206,31.01398739,-11.19,-241.4044846,-0.057562083,7.014444323,-3118.904715
002311.SZ,20111215,6.581335806,6.547294414,6.600247691,6.43004073,929807,32.69077319,-10.72,-189.3458731,-0.087500415,6.949478045,-2943.042565
