code,Date,Close,Open,High,Low,Volume,RSI,ROC,CCI,MACD,EXPMA,VMACD
600750.SH,20110701,10.25305396,9.936451339,10.28958503,9.883684237,4765209,52.41372264,1.53,104.2176408,-0.214171915,9.918382688,4851.070337
600750.SH,20110704,10.37482419,10.22869991,10.40323725,10.19216884,2904955,54.9333016,6.99,151.0034318,-0.161681279,9.986848914,4603.058552
600750.SH,20110705,10.36670618,10.41135526,10.4316503,10.28958503,1982424,54.72527082,8.68,148.5364649,-0.119361207,10.0438275,3620.36865
600750.SH,20110706,10.48847641,10.37482419,10.56559756,10.28958503,1989676,57.33524994,11.14,136.3867684,-0.075130348,10.11052484,2814.982219
600750.SH,20110707,10.53718451,10.51283046,10.75637094,10.43976832,4073966,58.36906303,11.46,133.9252742,-0.035734809,10.17452379,3814.583366
600750.SH,20110708,10.1231657,10.47224038,10.52906649,10.09881166,6146710,47.77271214,8.58,58.05313577,-0.037489265,10.16682008,6207.746619
600750.SH,20110711,10.26928999,10.09881166,10.30176205,9.89586126,7997432,51.14387432,8.96,31.35333742,-0.026779972,10.18219056,9488.347953
600750.SH,20110712,10.11098868,10.17999181,10.20028685,10.05822158,2949584,47.56216316,2.59,15.30483865,-0.030712341,10.17151028,7923.716998
600750.SH,20110713,10.69548582,10.11098868,10.70766284,10.08663463,6898577,58.98393534,9.38,102.3979806,0.013183294,10.25010661,9757.761612
600750.SH,20110714,11.3571041,10.76854796,11.36522212,10.76854796,10640181,67.58957642,14.11,226.657095,0.100202891,10.41615624,14068.24692
600750.SH,20110715,11.40175319,11.24345188,11.87259811,11.22315684,13724242,68.07635502,15.88,225.6108997,0.170800475,10.56399578,19745.30547
600750.SH,20110718,11.52758244,11.46669732,11.80765398,11.46669732,10193378,69.46808353,16.01,179.8879175,0.234203189,10.70853378,21151.48199
600750.SH,20110719,12.01466338,11.60064458,12.03495842,11.52758244,9173173,74.16355354,17.18,159.4912783,0.320064158,10.90445322,21198.30597
600750.SH,20110720,12.01466338,12.01466338,12.01466338,12.01466338,0,74.16355354,15.81,136.3319996,0.383686693,11.07098474,13675.7844
600750.SH,20110721,11.66964771,11.97407331,12.01060438,11.28404196,8848636,65.84488032,12.57,80.18124335,0.401638293,11.16078419,14684.9625
600750.SH,20110722,11.60470359,11.64123466,11.71835581,11.37334014,5504118,64.38099533,10.64,60.71608674,0.405945134,11.2273721,12640.28753
600750.SH,20110725,11.62905763,11.68994275,12.70469473,11.42610724,6107753,64.69795265,10.36,85.21782531,0.406636058,11.28762493,11375.81754
600750.SH,20110726,11.79141795,11.64123466,11.83200803,11.51946442,4772959,66.81785976,16.48,56.80753262,0.41549517,11.36319388,9190.704043
600750.SH,20110727,12.02684041,11.74676886,12.1770237,11.64935267,5795314,69.66263213,17.11,73.68870196,0.436481222,11.46274086,8189.537012
600750.SH,20110728,11.98219132,11.92942422,12.0755485,11.77112291,3270355,68.46381322,18.51,68.32886694,0.44438739,11.54065843,5297.606524
600750.SH,20110729,11.88883414,11.98219132,12.22167279,11.86042108,3977785,65.90979777,11.16,74.24959438,0.438070141,11.59288479,3535.809058
600750.SH,20110801,11.63311664,11.815772,11.89289315,11.45046129,3381102,59.37593114,2.43,3.370634113,0.40772936,11.59891956,1639.202849
600750.SH,20110802,11.18662577,11.43828426,11.43828426,11.05267851,5322441,50.04694084,-1.89,-145.4735272,0.343694099,11.5370755,1683.223935
600750.SH,20110803,11.30027799,11.13385867,11.49511037,10.83755109,3707944,52.10957829,-1.97,-153.5151515,0.298673555,11.50155587,410.6135161
600750.SH,20110804,11.32057303,11.16633073,11.4058122,11.16633073,1876482,52.4868647,-5.78,-114.1194835,0.26161634,11.47440844,-2052.120613
600750.SH,20110805,11.12168165,10.97961637,11.2515699,10.87814117,2532641,48.45786248,-7.43,-141.6731524,0.213735546,11.42149942,-3434.795493
600750.SH,20110808,10.97961637,10.97149835,11.16633073,10.75637094,2580437,45.75606853,-5.91,-133.4048449,0.162453529,11.35521697,-4440.816947
600750.SH,20110809,10.93902629,10.77666597,11.15415371,10.26928999,2354387,44.98433755,-5.74,-137.3175353,0.117186033,11.29278837,-5358.727579
600750.SH,20110810,11.0445605,11.0445605,11.32057303,10.99991141,2789670,47.46530728,-5.03,-62.52121862,0.088803276,11.25555418,-5669.585908
600750.SH,20110811,11.304337,10.87002316,11.31651403,10.77666597,2177810,53.07490351,-4.13,-53.12005146,0.086276982,11.26287161,-6336.618663
600750.SH,20110812,11.47075633,11.36928113,11.55193648,11.32057303,2653758,56.29455952,-4.62,10.5112068,0.096590094,11.29405431,-6407.336876
600750.SH,20110815,11.76300489,11.47075633,11.83200803,11.4585793,2168621,61.31436975,-1.83,58.70314759,0.126882701,11.3643969,-6776.728674
600750.SH,20110816,11.58034954,11.68994275,11.71835581,11.5113464,1177640,56.91450373,-2.59,51.79744526,0.134599472,11.3967898,-7779.43668
600750.SH,20110817,11.3530451,11.48699236,11.68994275,11.34492708,1186776,51.9212617,-2.41,32.57861635,0.120978929,11.39022809,-8469.091593
600750.SH,20110818,11.3530451,11.3530451,11.3530451,11.3530451,0,51.9212617,1.49,20.26351658,0.108928887,11.38465064,-9859.62155
600750.SH,20110819,11.06891454,11.03238347,11.30027799,10.88220018,2145937,46.0627308,-2.05,-55.90484282,0.07558093,11.33729023,-9124.849163
600750.SH,20110822,10.82537407,11.02426546,11.26374692,10.77666597,1163194,41.71761955,-4.37,-85.93926738,0.029164563,11.2605028,-9229.140435
600750.SH,20110823,10.9430853,10.82943308,11.05673752,10.82943308,1039034,44.44535966,-1.61,-77.72125323,0.001856173,11.21289018,-9304.719747
600750.SH,20110824,11.06079653,10.97961637,11.22721585,10.97961637,1159666,47.11108296,0.74,-30.91338711,-0.010170373,11.19007613,-9161.666959
600750.SH,20110825,11.11356363,11.10950462,11.16227173,10.99179339,1946938,48.30849586,1.6,-31.06542666,-0.015267637,11.17859926,-8317.158856
600750.SH,20110826,11.2028618,11.12168165,11.44234327,11.08109157,2425361,50.35683894,1.43,8.693982074,-0.011963729,11.18223864,-7179.076793
600750.SH,20110829,11.5113464,11.2028618,11.57223152,11.07297355,2478632,56.73500448,1.83,43.04363871,0.0153696,11.2316048,-6163.108832
600750.SH,20110830,11.32463204,11.58846755,11.68182474,11.32057303,1646325,52.35082046,-1.27,53.40945132,0.021714856,11.24555889,-5960.836284
600750.SH,20110831,11.08109157,11.32057303,11.41798922,10.87002316,2014835,47.22474064,-5.8,-50.98782994,0.007011018,11.22088879,-5440.46279
600750.SH,20110901,10.95932133,11.19474379,11.19474379,10.91061324,1187543,44.85952247,-5.36,-73.50954873,-0.014302846,11.18165367,-5630.711219
600750.SH,20110902,10.82537407,10.89843621,11.01208843,10.79696101,970313,42.3470454,-4.65,-108.6114308,-0.041523999,11.12821173,-5888.887494
600750.SH,20110905,10.46818137,10.75637094,10.75637094,10.37076518,1152937,36.47957803,-7.79,-205.5433777,-0.090871909,11.02920718,-5878.369563
600750.SH,20110906,10.19216884,10.35452915,10.55342054,10.10692967,1398622,32.70823838,-7.92,-222.1660294,-0.150517318,10.90365143,-5607.151017
600750.SH,20110907,10.39917824,10.24493594,10.42353229,10.11910669,855209,37.89414103,-3.94,-163.7820513,-0.179019184,10.82798045,-5764.250549
600750.SH,20110908,10.81319705,10.40323725,10.95932133,10.14751975,2249353,46.73542968,-1.19,-67.22175964,-0.16628246,10.82576294,-4709.5071
600750.SH,20110909,10.52094848,10.81725605,10.99991141,10.51283046,1452042,42.17168861,-4.88,-50.32511348,-0.177721864,10.78004077,-4465.50312
600750.SH,20110913,10.52094848,10.52094848,10.52094848,10.52094848,0,42.17168861,-5.33,-72.41652518,-0.18465904,10.74117692,-5381.767088
600750.SH,20110914,10.42353229,10.26928999,10.47224038,10.16781479,1353569,40.63759839,-6.96,-89.76144064,-0.195760865,10.69353023,-4958.536897
600750.SH,20110915,10.4275913,10.40729626,10.44788633,10.33017511,826756,40.73433848,-9.41,-70.44614053,-0.201904188,10.65363939,-4990.688436
600750.SH,20110916,10.63054169,10.4275913,10.64271871,10.36670618,741140,45.51539139,-6.13,-36.81927572,-0.188226655,10.65017473,-5027.302109
600750.SH,20110919,10.26928999,10.6346007,10.6346007,10.25711296,1274198,39.41951228,-7.33,-65.55207959,-0.204183405,10.59304202,-4573.46539
600750.SH,20110920,10.21246388,10.19216884,10.33017511,10.17593281,810876,38.54499426,-6.81,-100.720283,-0.218891393,10.5359553,-4535.377643
600750.SH,20110921,10.59806963,10.1718738,10.70766284,10.14751975,1759289,47.11821276,-2.1,-14.1925585,-0.197159685,10.54527245,-3697.282825
600750.SH,20110922,10.14751975,10.51283046,10.54530252,10.14751975,912388,40.08226039,-3.06,-86.50580876,-0.213827884,10.48560954,-3674.112095
600750.SH,20110923,9.985159434,10.02574951,10.14346074,9.908038284,856609,37.88671353,-2.03,-189.2344498,-0.237402049,10.41054203,-3658.584235
600750.SH,20110926,9.676674834,9.985159434,10.03792654,9.583317652,799355,34.0683293,-6.95,-225.8666667,-0.277774858,10.30046195,-3650.397971
600750.SH,20110927,9.660438802,9.74161896,9.843094158,9.48996047,835527,33.87482047,-10.66,-190.8385667,-0.307535633,10.20445848,-3573.529098
600750.SH,20110928,9.579258644,9.745677968,9.745677968,9.538668565,665336,32.86951527,-8.95,-149.7430894,-0.33382371,10.1106785,-3608.345119
600750.SH,20110929,9.299187099,9.506196502,9.619848723,9.246419996,881626,29.60519589,-11.61,-152.4168389,-0.372957413,9.988954791,-3421.962855
600750.SH,20110930,9.396603289,9.372249241,9.408780312,9.291069083,369180,32.12997948,-9.85,-125.9278351,-0.391596402,9.900102066,-3645.728969
600750.SH,20111010,9.506196502,9.449370391,9.619848723,9.416898328,656533,34.95632861,-8.84,-84.54227712,-0.392994483,9.841016231,-3550.270068
600750.SH,20111011,9.579258644,9.863389197,9.932392331,9.408780312,772092,36.8445465,-9.89,-53.78502719,-0.383782957,9.801752593,-3342.837594
600750.SH,20111012,9.899920268,9.498078486,9.936451339,9.477783447,1032327,44.46457247,-3.6,-24.94364177,-0.34661251,9.816477744,-2934.629387
600750.SH,20111013,10.09475265,9.790327055,10.35047015,9.790327055,1365300,48.52819901,-1.15,42.80185759,-0.297998181,9.85821898,-2315.745585
600750.SH,20111014,10.10692967,10.1231657,10.30582106,10.02574951,1077557,48.7804565,-4.63,64.36118236,-0.255542654,9.895525584,-2034.013426
600750.SH,20111017,10.34235213,10.20840487,10.37076518,10.08257562,1353355,53.52292959,1.92,89.66521106,-0.200587471,9.962549565,-1570.093661
600750.SH,20111018,10.06633959,10.30582106,10.41541427,10.06228058,1052024,47.92073436,0.81,82.73903856,-0.177263612,9.978118069,-1429.10896
