code,Date,Close,Open,High,Low,Volume,RSI,ROC,CCI,MACD,EXPMA,VMACD
600009.SH,20110701,10.69273947,10.86112907,10.89480699,10.67590051,8741084,51.24261055,1.52,44.57967463,-0.841311934,9.332807764,-6272.41106
600009.SH,20110704,10.92848491,10.77693427,11.05477711,10.69273947,11168761,51.79695231,4.59,50.2408959,-0.649253641,9.572159336,-1518.1728
600009.SH,20110705,10.85270959,10.94532387,10.96216283,10.82745115,7065804,51.59390152,3.78,48.52133588,-0.497426472,9.764241875,-1049.055272
600009.SH,20110706,11.04635763,10.85270959,11.24000567,10.84429011,13330077,52.11056786,7.63,54.11011627,-0.357357177,9.956559238,4327.582852
600009.SH,20110707,11.09687451,11.08003555,11.21474723,11.00426023,10035843,52.25373969,6.98,54.63515621,-0.239513993,10.12760653,5862.85246
600009.SH,20110708,11.26526411,11.12213295,11.31578099,11.08003555,9980395,52.76071246,9.14,56.56537329,-0.13102442,10.29825516,6954.653863
600009.SH,20110711,11.4336537,11.24000567,11.45891214,11.17264983,9874938,53.29477902,8.29,58.94111721,-0.031099523,10.46856495,7646.673266
600009.SH,20110712,11.53468746,11.38313682,11.80411082,11.29894203,18141301,53.63349241,7.2,63.21274848,0.055603298,10.62848332,14695.96182
600009.SH,20110713,11.6862381,11.53468746,11.77885238,11.45891214,11905080,54.17038705,8.44,63.30823637,0.134988712,10.78714654,15076.67016
600009.SH,20110714,11.62730174,11.61888226,11.76201342,11.6020433,6840531,53.9089568,7.3,60.85379753,0.190945453,10.91316982,11163.03594
600009.SH,20110715,11.46733162,11.62730174,11.65256018,11.45891214,7071413,53.1590431,6.41,52.13457077,0.219849039,10.99629409,8153.7636
600009.SH,20110718,11.77885238,11.42523422,12.1072121,11.41681474,12841548,54.48680586,0,59.35711817,0.264839555,11.11367783,10306.10791
600009.SH,20110719,11.5178485,11.67781862,11.74517446,11.50942902,4368336,53.12798342,7.72,48.52534973,0.276249598,11.17430343,5115.711588
600009.SH,20110720,11.35787839,11.6020433,11.61888226,11.18106931,7928297,52.26762246,3.93,17.35928103,0.269279798,11.20183968,3830.717987
600009.SH,20110721,11.29894203,11.34945891,11.39997578,11.22316671,5167235,51.93393666,4.11,-12.49698432,0.256048937,11.21640503,577.7451324
600009.SH,20110722,11.31578099,11.31578099,11.4757511,11.30736151,2866851,52.02817072,2.44,-6.383678842,0.24410822,11.23131142,-3812.528473
600009.SH,20110725,11.18106931,11.44207318,11.49259006,11.15581087,7654954,51.16398246,0.76,-51.27055306,0.221224866,11.22377511,-3389.184564
600009.SH,20110726,11.53468746,11.18948879,11.75359394,11.13897191,14148464,53.35424378,2.39,13.12872975,0.228984087,11.27041196,2161.126301
600009.SH,20110727,11.40839526,11.4336537,11.55152642,11.27368359,6779675,52.44950391,-0.22,-27.4393264,0.222379153,11.29110945,606.7959947
600009.SH,20110728,11.3915563,11.30736151,11.45891214,11.27368359,4025906,52.32210568,-1.24,-55.3198032,0.213326832,11.30617648,-2814.638017
600009.SH,20110729,11.01267971,11.36629787,11.40839526,11.00426023,6944496,49.41381636,-5.76,-153.698367,0.173579709,11.26215197,-3134.95312
600009.SH,20110801,11.11371347,11.00426023,11.14739139,10.94532387,4101243,50.20862023,-4.42,-153.2771878,0.148520358,11.23988619,-5618.308337
600009.SH,20110802,11.18106931,10.98742127,11.23158619,10.96216283,4332447,50.76401794,-2.5,-114.5564169,0.132567538,11.23106366,-7315.494465
600009.SH,20110803,11.11371347,11.07161607,11.23158619,10.98742127,4156837,50.16145183,-5.65,-104.001482,0.113185034,11.21346113,-8701.918988
600009.SH,20110804,11.18106931,11.15581087,11.26526411,11.13897191,3223388,50.79049778,-2.92,-57.95206972,0.102082569,11.20860236,-10433.61354
600009.SH,20110805,10.86954855,11.07161607,11.07161607,10.27176548,7957365,47.78637619,-4.3,-209.902371,0.067370064,11.15774429,-7895.060798
600009.SH,20110808,10.59170571,10.60854467,10.99584075,10.52434988,9304946,45.21752625,-6.26,-180.4345522,0.017241805,11.0728385,-4741.200607
600009.SH,20110809,10.68431999,10.38121872,10.72641739,10.27176548,6784679,46.25466964,-5.58,-179.2744253,-0.014840925,11.01456072,-4226.666148
600009.SH,20110810,10.80219271,10.78535375,10.86112907,10.71799791,3445719,47.61402264,-3.39,-87.32977358,-0.030404889,10.98270552,-6438.931559
600009.SH,20110811,10.97058231,10.63380311,11.07161607,10.60854467,5292886,49.57609331,-4.89,-50.99585233,-0.028819594,10.98088704,-6625.286265
